CustomerID,Recency,Frequency,Monetary
22128,340,5,6446.66
22129,413,2,1270.7
22130,417,2,1270.7
22131,407,2,1240.86
22132,398,4,2488.28
22133,407,4,2458.64
22134,278,5,798.0500000000001
22135,420,2,1270.7
22136,420,3,1836.3899999999999
22137,207,4,5235.28
22138,439,3,123.53999999999999
22139,414,2,1213.24
22140,187,1,1238.14
22141,308,3,551.1899999999999
22142,460,5,397.45
22143,500,2,88.34
22144,352,3,298.23
22145,465,3,123.53999999999999
22146,201,3,123.53999999999999
22147,310,1,77.33
22148,373,1,77.33
22149,182,2,273.98
22150,476,1,77.33
22151,295,2,295.0
22152,205,3,3996.12
22153,398,2,1213.24
22154,511,3,122.52000000000001
22155,296,1,77.33
22156,481,1,77.33
22157,265,2,71.32
22158,389,3,123.53999999999999
22159,201,2,71.32
22160,392,3,123.53999999999999
22161,192,5,397.45
22162,390,3,231.93
22163,511,3,123.53999999999999
22164,385,3,1868.88
22165,408,3,634.08
22166,383,3,231.93
22167,505,2,273.98
22168,397,4,4536.29
22169,376,2,174.54
22170,423,4,4279.5
22171,411,2,3007.2999999999997
22172,402,8,8217.539999999999
22173,420,4,4247.01
22174,426,3,3947.4
22175,424,3,3970.6000000000004
22176,360,4,444.0
22177,352,2,53.62
22178,229,4,8633.630000000001
22179,380,1,24.28
22180,237,3,7827.98
22181,234,5,13426.66
22182,367,4,12002.949999999999
22183,256,2,71.32
22184,260,3,123.53999999999999
22185,461,2,86.14
22186,189,2,2595.6
22187,180,2,71.32
22188,192,3,3911.58
22189,375,2,1213.24
22190,251,3,123.53999999999999
22191,409,4,417.48
22192,371,3,281.67
22193,242,2,5399.8
22194,216,3,7830.28
22195,209,5,13601.02
22196,208,3,7827.98
22197,208,6,16551.37
22198,212,4,10631.61
22199,203,5,13515.060000000001
22200,197,3,7887.74
22201,203,6,16893.15
22202,184,6,16168.82
22203,208,2,5110.52
22204,350,3,140.13
22205,345,3,399.39
22206,322,4,889.64
22207,185,3,8177.02
22208,456,3,140.13
22209,423,3,248.54999999999998
22210,384,1,38.67
22211,411,3,123.53999999999999
22212,423,2,88.36
22213,488,3,196.46999999999997
22214,274,3,140.13
22215,442,4,349.0
22216,384,2,1247.5
22217,164,4,271.6
22218,188,2,2553.6
22219,220,2,28.58
22220,186,3,3911.58
22221,198,2,2553.6
22222,193,4,417.48
22223,276,2,77.3
22224,385,5,3452.7999999999997
22225,368,2,1333.7
22226,469,2,77.3
22227,461,2,77.3
22228,242,3,123.53999999999999
22229,208,3,3804.84
22230,278,5,6804.7
22231,396,4,2691.6
22232,379,5,14593.06
22233,381,3,9300.1
22234,353,4,11903.5
22235,193,2,2553.6
22236,185,3,3911.58
22237,338,1,33.13
22238,185,2,2553.6
22239,364,2,71.32
22240,391,2,71.32
22241,201,3,3810.4800000000005
22242,481,3,123.53999999999999
22243,208,2,2586.76
22244,451,1,33.13
22245,204,4,5252.96
22246,210,2,2586.76
22247,351,5,14563.46
22248,211,3,3760.74
22249,368,1,596.68
22250,368,2,1213.24
22251,310,3,9242.64
22252,334,4,12138.880000000001
22253,184,2,2595.6
22254,533,3,1836.3899999999999
22255,369,3,1987.23
22256,394,3,1891.08
22257,389,1,596.68
22258,379,2,1213.24
22259,538,4,2488.28
22260,539,3,1868.88
22261,549,2,1240.86
22262,524,1,596.68
22263,159,2,77.3
22264,385,3,298.23
22265,477,1,24.28
22266,369,4,3202.12
22267,272,5,6557.18
22268,308,5,14796.38
22269,342,4,417.48
22270,388,4,2691.6
22271,376,5,3386.5
22272,374,4,2527.0
22273,529,2,1270.7
22274,525,2,1270.7
22275,507,3,2040.27
22276,513,3,1987.23
22277,156,1,33.13
22278,471,2,16.08
22279,208,1,33.13
22280,409,2,71.32
22281,500,1,596.68
22282,516,2,1270.7
22283,314,4,695.12
22284,518,4,2654.0
22285,351,3,298.23
22286,414,2,77.3
22287,497,1,596.68
22288,508,2,1240.86
22289,509,2,1240.86
22290,390,4,2654.0
22291,395,2,1270.7
22292,369,3,1836.3899999999999
22293,389,2,1240.86
22294,373,5,3593.7
22295,372,4,2654.0
22296,246,5,734.5
22297,379,4,2654.0
22298,341,4,2556.76
22299,245,4,5834.47
22300,493,2,1213.24
22301,509,1,596.68
22302,355,3,5847.54
22303,198,1,23.74
22304,343,3,123.53999999999999
22305,176,4,530.2
22306,421,2,1240.86
22307,272,3,2666.79
22308,365,4,7818.8
22309,321,3,5920.47
22310,371,3,311.49
22311,350,4,7688.4
22312,535,3,8215.349999999999
22313,331,2,3836.5
22314,333,3,279.99
22315,250,2,88.34
22316,397,4,2729.2
22317,486,2,30.88
22318,186,2,2595.6
22319,401,3,1836.3899999999999
22320,328,2,3836.5
22321,322,1,1879.59
22322,423,4,2654.0
22323,525,1,2699.9
22324,459,1,27.61
22325,336,2,30.88
22326,236,3,133.35000000000002
22327,499,2,1270.7
22328,507,2,1213.24
22329,491,2,1270.7
22330,518,4,2691.6
22331,166,2,33.1
22332,379,2,88.34
22333,483,3,231.93
22334,492,2,1213.24
22335,476,4,2556.76
22336,461,4,2654.0
22337,259,3,165.63
22338,513,3,228.63
22339,333,2,33.1
22340,301,2,33.1
22341,154,4,326.88
22342,272,3,228.63
22343,452,4,10707.6
22344,398,2,5346.12
22345,498,3,245.19
22346,486,2,1270.7
22347,285,3,165.63
22348,400,2,33.1
22349,317,2,276.22
22350,254,2,33.1
22351,376,3,231.93
22352,296,1,11.03
22353,345,2,88.34
22354,359,2,88.34
22355,391,1,11.03
22356,155,3,165.63
22357,167,3,165.63
22358,404,2,86.14
22359,423,2,16.08
22360,338,5,325.65
22361,372,2,77.3
22362,293,2,77.3
22363,369,2,125.9
22364,347,4,199.84
22365,508,2,71.32
22366,328,2,125.9
22367,430,3,231.93
22368,465,3,2040.27
22369,384,3,231.93
22370,186,4,708.2
22371,337,2,88.34
22372,480,2,1270.7
22373,303,4,11903.5
22374,460,4,2654.0
22375,291,2,77.3
22376,381,1,33.13
22377,260,3,611.55
22378,448,2,67.36
22379,243,3,92.03999999999999
22380,453,1,5.51
22381,408,2,65.14
22382,172,1,5.51
22383,333,3,225.29999999999998
22384,370,2,88.34
22385,292,2,130.34
22386,283,1,5.51
22387,258,1,5.51
22388,462,2,151.36
22389,169,2,88.34
22390,352,2,65.14
22391,196,2,2595.6
22392,390,5,3552.25
22393,529,4,2603.2
22394,156,2,56.3
22395,395,4,2527.0
22396,324,2,3814.4
22397,398,3,92.03999999999999
22398,520,1,596.68
22399,422,3,3744.3199999999997
22400,404,5,4869.26
22401,412,2,3296.58
22402,399,2,3007.2999999999997
22403,421,1,77.33
22404,395,2,3296.58
22405,419,2,273.98
22406,390,3,3970.6000000000004
22407,388,3,3681.3199999999997
22408,389,5,5013.82
22409,390,3,3658.12
22410,371,2,3296.58
22411,372,5,5013.82
22412,384,3,3970.6000000000004
22413,189,2,52.54
22414,538,2,1270.7
22415,539,3,2040.27
22416,328,4,7801.12
22417,287,1,23.74
22418,325,4,7656.56
22419,279,3,200.43
22420,397,2,52.54
22421,389,2,130.34
22422,285,2,3836.5
22423,383,3,1935.84
22424,449,2,166.8
22425,249,2,56.3
22426,369,3,1836.3899999999999
22427,305,1,1879.59
22428,281,4,7688.4
22429,303,5,9823.150000000001
22430,549,4,11664.08
22431,481,3,200.43
22432,541,4,2556.76
22433,304,4,7801.12
22434,255,2,3836.5
22435,409,2,52.54
22436,531,4,2687.16
22437,315,4,7688.4
22438,390,5,3408.6000000000004
22439,247,1,1879.59
22440,377,3,1836.3899999999999
22441,523,5,3303.65
22442,246,2,3779.04
22443,393,3,1836.3899999999999
22444,241,3,2746.3500000000004
22445,522,5,13758.199999999999
22446,286,4,7688.4
22447,234,3,2631.3
22448,494,3,8220.99
22449,491,4,11115.96
22450,244,2,1766.84
22451,285,2,3779.04
22452,305,2,3836.5
22453,226,2,88.34
22454,235,2,28.58
22455,507,2,65.14
22456,256,3,5729.1900000000005
22457,433,1,5.51
22458,374,3,1868.88
22459,526,1,596.68
22460,262,2,3869.66
22461,259,2,3878.5
22462,507,3,1836.3899999999999
22463,359,2,1270.7
22464,429,1,2699.9
22465,435,4,11016.04
22466,365,2,1213.24
22467,257,4,7656.56
22468,226,1,1879.59
22469,472,3,1868.88
22470,240,2,3836.5
22471,342,2,1240.86
22472,358,1,596.68
22473,465,4,2687.16
22474,205,2,30.88
22475,446,4,437.4
22476,230,2,130.34
22477,483,2,1270.7
22478,468,3,1836.3899999999999
22479,465,4,2654.0
22480,360,5,3408.6000000000004
22481,486,2,1247.5
22482,173,2,88.34
22483,208,4,488.2
22484,335,4,2607.6
22485,252,2,52.54
22486,466,4,2603.2
22487,333,4,2603.2
22488,429,1,5.51
22489,200,2,67.36
22490,323,2,1213.24
22491,507,1,5.51
22492,496,3,225.29999999999998
22493,157,1,5.51
22494,480,1,5.51
22495,330,4,2687.16
22496,268,3,162.32999999999998
22497,394,2,130.34
22498,323,4,157.88
22499,307,2,52.54
22500,411,4,10969.64
22501,376,6,17017.86
22502,305,2,3836.5
22503,294,3,5885.67
22504,305,2,3836.5
22505,242,2,3836.5
22506,431,2,1240.86
22507,371,3,162.32999999999998
22508,230,2,1766.84
22509,233,3,2666.79
22510,271,3,5847.54
22511,336,3,266.73
22512,322,2,67.36
22513,432,2,52.54
22514,167,2,130.34
22515,324,3,1836.3899999999999
22516,382,1,5.51
22517,437,4,2488.28
22518,227,2,3836.5
22519,242,4,4074.2
22520,259,3,5885.67
22521,179,1,5.51
22522,446,1,596.68
22523,193,4,3565.84
22524,391,3,8215.349999999999
22525,437,2,1270.7
22526,223,4,7656.56
22527,467,2,166.8
22528,326,2,88.34
22529,325,2,52.54
22530,279,1,5.51
22531,271,3,611.55
22532,209,1,5.51
22533,215,2,65.14
22534,193,2,56.3
22535,226,2,3869.66
22536,225,3,5885.67
22537,198,2,30.88
22538,157,1,23.74
22539,400,4,437.4
22540,432,2,65.14
22541,427,4,2603.2
22542,249,2,52.54
22543,467,4,2488.28
22544,511,3,421.91999999999996
22545,329,3,162.32999999999998
22546,313,1,33.13
22547,419,3,123.53999999999999
22548,179,3,123.53999999999999
22549,485,2,77.3
22550,317,2,65.14
22551,244,2,149.14
22552,367,1,23.74
22553,359,3,162.32999999999998
22554,476,1,5.51
22555,288,3,476.61
22556,352,3,200.43
22557,334,1,5.51
22558,400,1,5.51
22559,502,1,5.51
22560,433,3,311.49
22561,340,2,56.3
22562,473,2,67.36
22563,277,2,28.68
22564,271,2,130.34
22565,223,2,13.86
22566,216,1,1879.59
22567,386,2,52.54
22568,348,1,4.4
22569,468,3,162.32999999999998
22570,241,2,3836.5
22571,390,5,5298.9
22572,366,4,4536.29
22573,386,2,3007.2999999999997
22574,392,1,77.33
22575,385,3,3970.6000000000004
22576,384,2,3007.2999999999997
22577,366,3,3651.4799999999996
22578,378,4,4247.01
22579,393,3,3623.8599999999997
22580,392,5,5387.0599999999995
22581,391,5,4920.1
22582,352,3,3681.3199999999997
22583,352,6,5946.32
22584,369,2,75.08
22585,398,3,1836.3899999999999
22586,216,4,7688.4
22587,425,2,1213.24
22588,356,3,162.32999999999998
22589,307,1,5.51
22590,413,3,1935.84
22591,403,4,2509.48
22592,226,2,3878.5
22593,308,3,1836.3899999999999
22594,238,2,3779.04
22595,359,4,11138.08
22596,241,2,3869.66
22597,410,4,2720.32
22598,400,5,3303.65
22599,231,1,1879.59
22600,196,2,3836.5
22601,312,3,1874.52
22602,205,2,3878.5
22603,307,2,1240.86
22604,200,2,3836.5
22605,200,2,3869.66
22606,420,4,2603.2
22607,382,5,3367.2000000000003
22608,195,3,5784.57
22609,388,4,2691.6
22610,391,2,1270.7
22611,218,3,5885.67
22612,327,4,2483.68
22613,536,3,3923.19
22614,528,2,2553.6
22615,376,1,596.68
22616,214,2,3836.5
22617,196,4,3565.84
22618,206,1,1879.59
22619,200,2,1811.04
22620,506,2,1268.48
22621,435,4,2607.6
22622,307,2,130.34
22623,367,3,1836.3899999999999
22624,179,2,75.08
22625,490,4,344.56
22626,327,3,1874.52
22627,370,4,2603.2
22628,391,4,2488.28
22629,389,2,132.54
22630,527,3,3860.19
22631,540,3,3810.4800000000005
22632,326,4,11016.04
22633,418,1,624.31
22634,189,3,5885.67
22635,202,3,5729.1900000000005
22636,189,1,1879.59
22637,207,3,5685.12
22638,383,2,1213.24
22639,495,2,2553.6
22640,502,3,3810.4800000000005
22641,285,4,2603.2
22642,501,3,3974.58
22643,493,1,1238.14
22644,372,2,1333.7
22645,288,3,1836.3899999999999
22646,499,2,2553.6
22647,305,2,5665.0
22648,297,2,5471.84
22649,283,4,2603.2
22650,388,2,1270.7
22651,281,2,1270.7
22652,377,3,1836.3899999999999
22653,504,4,5252.96
22654,287,3,1868.88
22655,349,3,1874.52
22656,465,4,5169.0
22657,295,2,88.34
22658,236,1,32.03
22659,233,2,86.14
22660,168,1,4.4
22661,242,3,228.63
22662,222,1,5.51
22663,279,2,1270.7
22664,265,4,11100.0
22665,410,2,1297.2
22666,379,2,1270.7
22667,543,2,2586.76
22668,530,2,2595.6
22669,527,1,1238.14
22670,473,2,88.34
22671,482,2,2553.6
22672,364,2,65.14
22673,289,4,2691.6
22674,363,2,1270.7
22675,288,4,2780.04
22676,492,1,32.03
22677,230,2,28.68
22678,349,3,2167.89
22679,303,3,2028.63
22680,224,4,2744.56
22681,385,5,729.0
22682,164,1,32.03
22683,408,3,193.79999999999998
22684,215,2,1213.24
22685,340,4,2654.0
22686,476,6,8244.0
22687,548,2,2553.6
22688,340,2,86.14
22689,258,2,1213.24
22690,248,5,13944.65
22691,256,3,8146.02
22692,227,4,10969.64
22693,513,2,3878.5
22694,358,2,1270.7
22695,477,2,2595.6
22696,227,3,228.63
22697,481,3,278.34000000000003
22698,443,3,228.63
22699,219,2,360.2
22700,347,2,13.86
22701,361,2,128.12
22702,229,1,32.03
22703,174,3,228.63
22704,380,3,138.99
22705,504,2,86.14
22706,165,3,222.0
22707,323,3,208.74
22708,293,3,294.93
22709,290,1,32.03
22710,438,1,4.4
22711,348,4,2603.2
22712,253,2,1270.7
22713,187,4,5843.26
22714,370,4,318.0
22715,410,2,188.9
22716,348,3,1836.3899999999999
22717,356,2,1270.7
22718,337,4,2654.0
22719,347,4,2509.48
22720,186,1,33.13
22721,327,3,123.53999999999999
22722,345,4,2488.28
22723,274,3,231.93
22724,337,3,231.93
22725,331,2,86.14
22726,184,1,33.13
22727,450,2,77.3
22728,491,3,497.01
22729,450,3,231.93
22730,301,1,5.51
22731,356,3,231.93
22732,207,4,5793.7
22733,361,2,1213.24
22734,491,4,326.88
22735,424,2,77.3
22736,475,1,33.13
22737,382,5,912.8
22738,257,4,530.2
22739,502,2,16.08
22740,235,1,33.13
22741,463,2,77.3
22742,483,5,397.45
22743,486,4,291.48
22744,273,5,299.5
22745,478,4,2603.2
22746,348,3,133.35000000000002
22747,441,2,71.32
22748,185,4,5976.01
22749,354,4,2654.0
22750,255,1,33.13
22751,382,4,589.92
22752,408,2,71.32
22753,336,4,3202.12
22754,291,3,643.02
22755,200,1,5.51
22756,425,3,231.93
22757,165,4,417.48
22758,452,4,2488.28
22759,377,3,123.53999999999999
22760,436,2,1213.24
22761,285,3,231.93
22762,275,4,417.48
22763,264,3,231.93
22764,300,1,33.13
22765,293,5,14563.46
22766,406,1,33.13
22767,462,3,231.93
22768,437,4,2654.0
22769,387,1,33.13
22770,345,1,596.68
22771,173,3,255.12
22772,464,1,5.51
22773,244,4,954.52
22774,187,1,33.13
22775,362,3,123.53999999999999
22776,396,3,231.93
22777,390,3,643.02
22778,432,4,3194.64
22779,167,1,33.13
22780,435,4,3194.64
22781,174,3,123.53999999999999
22782,343,4,2509.48
22783,294,3,231.93
22784,357,2,1247.5
22785,545,3,9371.34
22786,240,3,123.53999999999999
22787,360,4,2742.4
22788,352,4,2669.48
22789,348,2,1270.7
22790,340,2,1270.7
22791,433,4,2654.0
22792,325,3,231.93
22793,279,3,231.93
22794,483,2,60.28
22795,494,3,225.29999999999998
22796,410,3,162.32999999999998
22797,192,3,7657.530000000001
22798,419,1,27.61
22799,219,2,77.3
22800,204,3,7823.3099999999995
22801,290,1,5.51
22802,160,1,5.51
22803,192,3,7839.900000000001
22804,450,2,119.28
22805,206,1,4.4
22806,258,2,86.14
22807,169,5,397.45
22808,527,2,5477.12
22809,182,2,86.14
22810,190,2,5204.5
22811,225,2,77.3
22812,320,2,71.32
22813,246,4,530.2
22814,463,1,5.51
22815,306,2,28.68
22816,199,5,12933.65
22817,199,6,15918.119999999999
22818,517,3,188.82
22819,318,3,231.93
22820,156,2,65.14
22821,388,2,86.14
22822,546,2,5471.84
22823,293,3,145.74
22824,198,2,5094.0
22825,297,4,349.0
22826,472,2,77.3
22827,388,3,298.23
22828,532,2,5417.36
22829,207,1,5.51
22830,185,3,47.160000000000004
22831,425,2,88.34
22832,474,2,30.88
22833,250,2,65.14
22834,297,2,28.68
22835,473,2,86.14
22836,204,3,7740.450000000001
22837,291,3,231.93
22838,347,1,33.13
22839,510,4,173.48
22840,252,2,82.4
22841,482,1,38.67
22842,378,4,382.12
22843,444,3,162.35999999999999
22844,456,2,88.36
22845,186,3,7830.28
22846,516,3,248.54999999999998
22847,415,2,82.4
22848,510,2,88.36
22849,203,4,222.0
22850,194,3,7882.46
22851,210,3,7827.98
22852,222,2,88.36
22853,399,2,88.36
22854,194,3,7887.74
22855,214,4,313.64
22856,340,1,5.51
22857,206,2,5399.8
22858,165,1,5.51
22859,350,1,5.51
22860,187,5,13382.060000000001
22861,341,3,231.93
22862,337,1,596.68
22863,437,1,33.13
22864,342,4,2527.0
22865,271,3,123.53999999999999
22866,462,2,13.86
22867,334,2,86.14
22868,199,2,75.08
22869,284,2,88.34
22870,432,3,228.63
22871,341,2,1240.86
22872,347,1,596.68
22873,344,1,596.68
22874,435,2,1213.24
22875,443,4,2458.64
22876,438,2,1270.7
22877,263,2,6588.37
22878,447,3,1836.3899999999999
22879,442,4,2488.28
22880,429,2,1213.24
22881,224,3,9300.1
22882,308,4,448.4
22883,466,1,33.13
22884,186,2,77.3
22885,457,2,1213.24
22886,440,3,1987.23
22887,429,4,2556.76
22888,430,1,596.68
22889,217,3,9242.64
22890,233,3,231.93
22891,414,3,231.93
22892,309,2,1240.86
22893,502,4,12169.33
22894,480,2,71.32
22895,518,3,9371.34
22896,455,4,2654.0
22897,418,4,2483.68
22898,424,1,596.68
22899,426,4,2654.0
22900,410,1,596.68
22901,236,3,9242.64
22902,282,2,71.32
22903,427,3,9425.82
22904,189,6,16656.42
22905,187,2,5110.52
22906,212,2,5110.52
22907,219,3,6514.3
22908,206,4,10631.61
22909,237,5,10362.02
22910,225,2,4290.21
22911,308,2,88.34
22912,187,3,7887.74
22913,207,4,10707.48
22914,452,2,132.54
22915,368,2,30.88
22916,293,2,130.34
22917,484,1,5.51
22918,267,1,5.51
22919,322,2,130.34
22920,216,4,406.4
22921,188,5,13311.740000000002
22922,338,3,228.63
22923,184,1,24.28
22924,504,4,401.96
22925,300,6,894.54
22926,195,3,6289.12
22927,194,5,10067.18
22928,382,2,130.34
22929,209,5,13426.66
22930,185,4,10845.92
22931,527,2,4290.21
22932,532,3,6514.3
22933,208,3,6247.12
22934,201,4,8434.73
22935,209,5,10233.82
22936,199,5,10211.74
22937,194,3,6536.4
22938,201,4,8434.73
22939,200,4,8309.55
22940,541,4,8547.44
22941,361,2,130.34
22942,210,4,8344.35
22943,196,2,4579.49
22944,419,3,213.69
22945,467,2,28.58
22946,493,4,8145.45
22947,484,2,167.88
22948,425,2,88.34
22949,438,2,159.04
22950,513,3,6247.12
22951,464,5,10651.3
22952,492,2,88.34
22953,461,4,8105.549999999999
22954,464,3,6536.4
22955,308,2,30.88
22956,253,3,213.69
22957,323,2,88.34
22958,190,5,10501.02
22959,187,3,6247.12
22960,285,1,5.51
22961,463,3,6189.66
22962,396,2,88.34
22963,464,2,130.34
22964,399,2,273.98
22965,282,2,16.08
22966,438,3,6247.12
22967,310,3,231.93
22968,401,2,71.32
22969,173,2,88.34
22970,500,4,349.0
22971,1087,1,3953.98
22972,398,1,596.68
22973,184,2,16.08
22974,464,2,16.08
22975,1090,1,3953.98
22976,217,3,9242.64
22977,399,3,231.93
22978,181,3,270.03000000000003
22979,236,4,349.0
22980,510,1,33.13
22981,200,4,406.4
22982,482,3,231.93
22983,344,2,16.08
22984,192,2,77.3
22985,272,4,360.0
22986,349,3,3681.3199999999997
22987,207,4,8246.55
22988,206,3,6569.5599999999995
22989,410,3,231.93
22990,432,1,33.13
22991,392,2,77.3
22992,412,4,2687.16
22993,309,3,1874.52
22994,308,1,596.68
22995,366,5,14925.42
22996,371,4,12100.0
22997,316,4,2687.16
22998,549,3,7823.639999999999
22999,333,3,1836.3899999999999
23000,168,4,417.48
23001,266,3,123.53999999999999
23002,444,5,371.25
23003,434,2,71.32
23004,243,3,188.82
23005,436,2,71.32
23006,243,3,130.82999999999998
23007,450,2,33.1
23008,410,2,132.54
23009,206,2,16.08
23010,243,3,213.69
23011,365,2,33.1
23012,296,1,5.51
23013,375,2,28.58
23014,326,2,30.88
23015,321,3,1868.88
23016,329,2,1240.86
23017,321,3,1868.88
23018,312,4,2687.16
23019,411,5,3389.3
23020,177,6,708.9000000000001
23021,320,2,1247.5
23022,402,2,16.08
23023,462,2,71.32
23024,413,4,472.68
23025,306,1,33.13
23026,314,2,1333.7
23027,324,3,123.53999999999999
23028,310,4,2654.0
23029,453,4,532.4
23030,304,1,33.13
23031,318,3,231.93
23032,316,2,1213.24
23033,316,4,2603.2
23034,313,1,596.68
23035,320,4,2483.68
23036,318,5,3452.7999999999997
23037,160,2,71.32
23038,413,2,1247.5
23039,410,2,1240.86
23040,402,3,1874.52
23041,323,2,1240.86
23042,322,4,2607.6
23043,192,1,33.13
23044,447,3,123.53999999999999
23045,380,2,77.3
23046,499,3,123.53999999999999
23047,323,3,1836.3899999999999
23048,425,3,170.57999999999998
23049,485,2,77.3
23050,511,3,231.93
23051,469,2,77.3
23052,330,1,33.13
23053,245,3,231.93
23054,351,1,33.13
23055,314,3,231.93
23056,318,3,1987.23
23057,190,4,12054.34
23058,334,4,2603.2
23059,324,4,2654.0
23060,395,6,841.5
23061,477,1,33.13
23062,260,4,530.2
23063,196,3,123.53999999999999
23064,445,1,33.13
23065,371,3,231.93
23066,423,4,2729.2
23067,395,3,281.67
23068,231,3,123.53999999999999
23069,501,3,231.93
23070,512,1,5.51
23071,387,2,71.32
23072,435,3,123.53999999999999
23073,318,1,596.68
23074,206,4,12054.34
23075,421,3,1868.88
23076,187,1,33.13
23077,464,2,16.08
23078,358,3,50.46
23079,358,2,16.08
23080,410,2,1213.24
23081,331,4,2691.6
23082,327,2,1333.7
23083,330,5,275.65000000000003
23084,376,2,88.34
23085,256,2,16.08
23086,463,2,28.58
23087,306,2,88.34
23088,507,2,71.32
23089,476,3,123.53999999999999
23090,312,3,123.53999999999999
23091,218,4,432.96
23092,370,1,33.13
23093,175,3,231.93
23094,429,3,225.18
23095,377,1,5.51
23096,427,2,16.08
23097,335,5,5013.82
23098,339,4,4279.5
23099,351,2,3296.58
23100,353,4,4568.780000000001
23101,347,6,5799.92
23102,350,3,3623.8599999999997
23103,409,2,188.9
23104,526,5,8194.02
23105,545,4,6322.2
23106,439,6,12214.42
23107,439,4,8095.74
23108,320,2,71.32
23109,498,3,123.53999999999999
23110,400,1,596.68
23111,398,3,1836.3899999999999
23112,417,2,1240.86
23113,209,3,9300.1
23114,202,4,11969.8
23115,485,2,77.3
23116,430,3,6289.12
23117,436,5,10145.42
23118,400,5,10067.18
23119,400,4,8258.16
23120,408,2,4579.49
23121,403,2,4579.49
23122,335,2,30.88
23123,239,2,88.34
23124,168,1,33.13
23125,333,2,1333.7
23126,202,4,199.84
23127,415,3,1874.52
23128,368,2,88.34
23129,420,1,5.51
23130,499,2,71.32
23131,272,1,33.13
23132,470,4,708.2
23133,303,3,231.93
23134,233,2,88.34
23135,307,3,1836.3899999999999
23136,297,2,1270.7
23137,463,3,7790.48
23138,281,3,1987.23
23139,389,3,1836.3899999999999
23140,499,2,86.14
23141,290,2,1333.7
23142,290,3,1846.1999999999998
23143,383,3,1868.88
23144,390,2,1213.24
23145,369,2,1270.7
23146,280,2,1333.7
23147,228,4,695.12
23148,377,1,596.68
23149,304,2,71.32
23150,206,4,217.52
23151,376,4,2687.16
23152,236,3,123.53999999999999
23153,466,2,77.3
23154,381,3,1868.88
23155,385,4,2691.6
23156,369,5,3408.6000000000004
23157,319,3,231.93
23158,371,3,1987.23
23159,279,4,2488.28
23160,286,4,2978.92
23161,303,2,1270.7
23162,290,3,1868.88
23163,286,4,2654.0
23164,503,4,8027.53
23165,382,2,1213.24
23166,377,3,1846.1999999999998
23167,281,1,596.68
23168,301,1,596.68
23169,281,4,3029.76
23170,300,2,1270.7
23171,419,4,547.88
23172,506,5,9395.5
23173,394,4,2603.2
23174,300,3,1836.3899999999999
23175,298,3,1891.08
23176,366,1,596.68
23177,384,3,1836.3899999999999
23178,374,1,596.68
23179,396,1,596.68
23180,366,3,504.78
23181,346,4,2603.2
23182,172,3,123.53999999999999
23183,361,2,1213.24
23184,398,4,199.84
23185,279,5,3530.1499999999996
23186,275,2,1213.24
23187,285,2,1270.7
23188,489,4,530.2
23189,302,4,2654.0
23190,216,2,33.1
23191,350,2,77.3
23192,298,2,71.32
23193,370,2,71.32
23194,237,3,231.93
23195,351,5,3530.1499999999996
23196,389,2,88.34
23197,335,2,86.14
23198,455,2,77.3
23199,349,4,199.84
23200,389,4,406.4
23201,321,1,33.13
23202,238,2,71.32
23203,249,3,231.93
23204,338,4,2488.28
23205,417,3,231.93
23206,330,3,231.93
23207,327,1,33.13
23208,333,2,132.54
23209,503,3,6658.66
23210,251,3,1836.3899999999999
23211,260,3,1935.84
23212,219,1,33.13
23213,251,4,2729.2
23214,254,3,2085.0299999999997
23215,280,4,220.8
23216,337,5,3389.3
23217,362,3,1868.88
23218,197,2,86.14
23219,432,2,88.34
23220,461,2,2595.6
23221,352,2,86.14
23222,274,2,1270.7
23223,500,2,2553.6
23224,513,3,3923.19
23225,507,4,5235.28
23226,350,4,2603.2
23227,273,5,3303.65
23228,456,3,208.74
23229,265,2,62.94
23230,460,2,2553.6
23231,264,5,3303.65
23232,450,1,1238.14
23233,186,5,3535.7
23234,547,2,5477.12
23235,511,2,88.34
23236,306,2,16.08
23237,493,3,228.63
23238,357,4,2729.2
23239,351,1,596.68
23240,277,3,231.93
23241,382,3,231.93
23242,346,3,1836.3899999999999
23243,177,2,77.3
23244,413,2,88.34
23245,373,2,88.34
23246,318,2,71.32
23247,231,4,490.36
23248,285,3,165.63
23249,512,3,165.63
23250,279,2,143.6
23251,470,2,99.4
23252,498,2,33.1
23253,356,2,88.34
23254,492,1,11.03
23255,493,2,88.34
23256,283,4,329.08
23257,352,1,596.68
23258,373,2,33.1
23259,232,3,165.63
23260,250,4,413.08
23261,355,4,344.4
23262,260,3,165.63
23263,319,3,79.44
23264,344,1,596.68
23265,361,4,2488.28
23266,352,4,2669.48
23267,468,5,9628.46
23268,344,4,2509.48
23269,338,2,1270.7
23270,332,4,2729.2
23271,326,3,165.63
23272,465,3,130.82999999999998
23273,154,3,130.82999999999998
23274,488,3,165.63
23275,236,3,228.63
23276,354,2,5288.66
23277,511,3,75.99
23278,381,1,11.03
23279,245,2,276.22
23280,419,2,33.1
23281,464,3,6716.12
23282,425,3,123.53999999999999
23283,439,3,6716.12
23284,342,2,88.34
23285,164,3,231.93
23286,348,1,33.13
23287,333,4,2691.6
23288,332,2,86.14
23289,502,2,77.3
23290,170,2,16.08
23291,159,3,142.29
23292,335,2,77.3
23293,302,3,504.78
23294,394,3,123.53999999999999
23295,290,2,77.3
